tenure,signup_date,last_active_days,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,avg_monthly_usage,number_of_logins,complaints_count,customer_support_calls,late_payments,charges_per_month,tenure_group,engagement_score,Churn
3,2023-09-23,11,Female,1,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),72.25,219.26,62.4,20,3,6,0,73.09,New,42.7,Yes
63,2018-09-08,113,Male,1,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),104.14,6558.49,70.4,24,5,6,1,104.1,Veteran,57.0,Yes
20,2022-04-17,162,Male,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,400.66,62.0,20,1,4,0,20.03,Regular,57.1,No
45,2020-03-25,29,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,96.6,4337.51,72.9,16,5,6,2,96.39,Loyal,45.8,Yes
5,2023-07-07,22,Female,0,No,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.07,343.02,73.5,17,2,2,0,68.6,New,53.7,No
69,2018-03-08,136,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,1380.01,74.2,19,1,3,1,20.0,Veteran,71.1,No
7,2023-05-25,144,Male,0,Yes,No,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,75.23,527.73,56.3,21,3,5,0,75.39,New,45.9,Yes
7,2023-05-13,246,Male,0,Yes,Yes,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),81.97,568.77,82.9,17,5,7,0,81.25,New,45.8,No
60,2018-12-04,78,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.47,1589.29,76.0,19,1,1,0,26.49,Veteran,69.8,No
65,2018-07-09,359,Male,0,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,72.66,4715.94,66.4,9,0,4,0,72.55,Veteran,72.0,No
8,2023-04-27,284,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.67,222.4,59.4,23,1,2,0,27.8,New,54.3,Yes
26,2021-10-06,325,Female,0,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,66.44,1724.4,31.7,12,1,2,0,66.32,Loyal,44.6,No
49,2019-11-30,111,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,91.62,4484.02,79.5,25,4,5,0,91.51,Veteran,62.2,No
62,2018-10-13,205,Female,0,No,No,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,72.59,4497.85,62.8,14,0,0,0,72.55,Veteran,73.8,No
18,2022-06-17,188,Female,1,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.33,1358.69,54.3,8,3,4,1,75.48,Regular,36.7,No
30,2021-06-30,283,Female,0,No,No,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,86.5,2590.55,92.3,19,7,5,0,86.35,Loyal,53.1,Yes
50,2019-10-10,309,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),96.12,4796.65,86.8,24,2,4,0,95.93,Veteran,68.9,No
49,2019-11-23,208,Female,0,Yes,No,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.83,3371.46,61.7,18,0,1,1,68.81,Veteran,66.3,No
53,2019-07-07,355,Male,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.15,5300.05,63.4,15,4,5,2,100.0,Veteran,43.9,No
35,2021-01-04,180,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.91,3321.43,39.6,13,4,3,2,94.9,Loyal,40.3,No
4,2023-08-15,0,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.84,140.52,42.5,10,1,1,0,35.13,New,49.0,No
64,2018-08-13,62,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.26,1425.93,92.6,18,2,3,2,22.28,Veteran,71.9,No
61,2018-11-30,137,Male,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.77,5473.63,87.8,20,3,3,3,89.73,Veteran,66.7,No
55,2019-05-06,106,Male,1,Yes,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),68.13,3747.25,97.5,15,1,0,0,68.13,Veteran,81.3,No
3,2023-09-11,7,Female,0,Yes,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,80.29,238.32,31.5,15,2,2,0,79.44,New,36.0,No
8,2023-04-21,165,Female,0,No,No,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,74.32,595.72,61.6,11,2,5,0,74.46,New,53.9,Yes
50,2019-10-29,95,Female,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.34,5526.12,85.8,22,3,5,0,110.52,Veteran,61.4,No
0,2023-12-16,12,Female,0,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.21,0.0,51.8,20,4,5,1,106.21,New,35.3,Yes
70,2018-02-03,111,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.95,2027.78,69.1,14,4,6,0,28.97,Veteran,58.4,No
18,2022-06-07,222,Female,1,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,102.63,1856.26,64.2,16,5,5,0,103.13,Regular,41.0,Yes
48,2019-12-29,274,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.23,1304.94,85.3,19,3,4,0,27.19,Loyal,67.6,No
62,2018-10-09,344,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,85.39,5294.18,57.6,11,3,7,0,85.39,Veteran,53.1,No
20,2022-04-30,250,Male,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),86.15,1724.58,98.1,19,3,3,0,86.23,Regular,59.0,No
13,2022-11-20,94,Female,0,No,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),76.46,991.58,65.1,10,0,2,0,76.28,Regular,53.9,No
38,2020-10-18,202,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.18,804.58,59.2,18,2,4,0,21.17,Loyal,56.7,No
36,2020-12-31,25,Male,0,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),82.4,2955.4,89.6,27,5,9,0,82.09,Loyal,54.3,Yes
21,2022-03-28,98,Male,0,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,71.83,1511.99,70.5,24,1,0,1,72.0,Regular,57.8,No
38,2020-10-05,357,Female,0,Yes,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.9,2086.68,111.6,19,0,2,1,54.91,Loyal,76.3,No
67,2018-05-14,1,Female,1,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,61.09,4098.69,90.0,17,1,2,0,61.17,Veteran,74.3,No
26,2021-10-08,120,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,115.78,3011.02,21.6,10,3,3,2,115.81,Loyal,38.5,Yes
7,2023-05-15,19,Male,0,Yes,No,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.83,471.87,48.6,11,0,3,0,67.41,New,57.1,No
18,2022-06-19,195,Female,0,No,No,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,61.75,1111.59,66.4,13,1,2,1,61.76,Regular,60.9,No
19,2022-06-01,274,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.92,702.04,56.8,6,2,3,0,36.95,Regular,52.3,No
5,2023-07-16,22,Male,0,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,84.79,423.76,41.7,13,3,3,0,84.75,New,38.2,No
6,2023-06-09,47,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,105.85,633.1,83.5,15,3,3,2,105.52,New,40.5,Yes
45,2020-03-26,314,Female,1,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,55.85,2514.08,63.4,19,3,5,0,55.87,Loyal,59.3,No
15,2022-09-17,101,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,77.61,1163.06,72.1,14,1,3,0,77.54,Regular,55.5,No
68,2018-04-20,0,Male,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.7,4666.19,49.9,17,3,5,0,68.62,Veteran,58.1,No
9,2023-03-07,35,Male,1,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.97,880.13,65.6,16,4,6,2,97.79,New,38.5,Yes
3,2023-09-27,6,Female,1,No,No,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.52,273.45,66.3,15,3,5,1,91.15,New,45.0,Yes
51,2019-09-28,337,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.51,1095.58,75.1,17,2,7,1,21.48,Veteran,53.9,No
62,2018-10-25,60,Female,0,No,Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.42,3932.06,100.3,33,1,2,0,63.42,Veteran,88.9,No
11,2023-01-27,102,Female,0,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),52.47,578.11,86.7,24,1,2,1,52.56,New,67.2,No
8,2023-04-07,66,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.23,280.75,59.1,15,1,1,0,35.09,New,47.5,No
7,2023-05-25,179,Male,1,Yes,Yes,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,57.54,403.18,42.1,13,1,3,0,57.6,New,49.3,No
31,2021-05-22,301,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,620.66,66.7,15,1,2,1,20.02,Loyal,56.9,No
26,2021-10-24,277,Male,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.19,2217.3,73.4,20,4,7,0,85.28,Loyal,52.9,Yes
10,2023-02-06,140,Female,0,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.76,997.28,52.0,15,5,4,0,99.73,New,39.5,Yes
1,2023-11-12,6,Female,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),87.4,88.69,41.8,14,4,4,0,88.69,New,31.1,Yes
27,2021-09-17,93,Male,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.72,2553.87,50.2,14,3,4,3,94.59,Loyal,37.3,No
69,2018-03-09,331,Male,0,No,No,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),75.34,5199.84,67.5,13,3,3,0,75.36,Veteran,62.2,No
42,2020-06-29,217,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,93.24,3913.21,98.2,21,4,3,1,93.17,Loyal,63.5,No
28,2021-08-11,334,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),32.02,898.69,82.4,21,5,7,1,32.1,Loyal,51.5,No
4,2023-08-22,14,Male,0,Yes,No,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,74.68,297.13,88.6,15,2,1,1,74.28,New,52.0,No
10,2023-02-19,346,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.46,345.84,82.2,25,1,1,0,34.58,New,60.9,No
11,2023-01-27,104,Male,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,80.94,894.55,19.7,24,2,1,1,81.32,New,43.4,Yes
52,2019-08-30,249,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),98.52,5129.86,61.2,12,3,5,1,98.65,Veteran,57.4,No
62,2018-10-11,16,Female,0,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.08,1430.92,79.1,23,2,3,0,23.08,Veteran,74.6,No
64,2018-08-06,84,Male,0,Yes,Yes,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),69.45,4451.93,57.0,13,1,1,0,69.56,Veteran,71.6,No
71,2018-01-03,196,Male,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),112.78,8011.25,86.0,25,4,5,0,112.83,Veteran,66.0,Yes
71,2018-01-23,184,Female,0,No,No,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,67.08,4768.58,75.1,18,3,3,0,67.16,Veteran,67.0,No
68,2018-04-10,47,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),70.26,4777.14,60.5,12,1,3,1,70.25,Veteran,63.9,No
2,2023-10-29,12,Male,0,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.14,116.23,75.1,13,1,1,0,58.12,New,53.8,No
5,2023-07-09,4,Female,0,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,67.93,339.3,46.2,18,1,4,1,67.86,New,42.4,Yes
12,2022-12-15,89,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,41.69,503.64,62.5,10,1,1,0,41.97,New,56.4,No
33,2021-03-07,274,Male,0,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),89.26,2945.35,87.8,18,3,5,1,89.25,Loyal,65.6,No
3,2023-09-29,6,Female,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,61.73,76.9,23,3,4,1,20.58,New,51.2,Yes
59,2019-01-08,104,Male,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,88.92,5251.13,81.8,20,3,4,0,89.0,Veteran,62.8,No
39,2020-09-16,6,Female,0,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),64.33,2506.01,50.7,14,0,3,0,64.26,Loyal,65.5,No
32,2021-04-14,194,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.21,1064.1,57.1,17,3,3,1,33.25,Loyal,52.0,No
6,2023-06-16,188,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.37,128.2,62.2,16,3,5,0,21.37,New,38.8,No
10,2023-02-09,210,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.03,893.05,43.6,17,3,4,0,89.3,New,41.6,No
6,2023-06-15,273,Male,0,Yes,No,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.28,364.96,42.4,24,0,1,2,60.83,New,49.8,No
59,2019-01-19,243,Male,1,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,1180.25,69.0,15,0,3,0,20.0,Veteran,72.0,No
36,2020-12-18,73,Female,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),76.07,2738.03,85.1,22,4,7,0,76.06,Loyal,59.5,No
49,2019-11-29,152,Female,0,No,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),63.75,3122.06,78.3,16,3,5,0,63.72,Veteran,61.1,No
11,2023-01-10,27,Male,0,Yes,No,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.98,780.3,59.5,8,4,5,1,70.94,New,33.7,Yes
17,2022-07-11,238,Male,0,No,No,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,69.36,1178.94,51.4,24,1,2,1,69.35,Regular,52.1,No
20,2022-04-15,144,Male,0,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),72.44,1447.61,41.8,21,0,1,1,72.38,Regular,60.4,No
51,2019-09-10,61,Male,1,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),88.14,4492.62,85.9,19,2,3,2,88.09,Veteran,66.1,No
52,2019-08-24,320,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.61,1749.3,96.5,19,0,2,0,33.64,Veteran,79.4,No
8,2023-04-26,171,Female,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,78.6,625.13,74.6,15,0,4,0,78.14,New,60.5,No
67,2018-05-05,19,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.36,2302.73,80.6,21,2,4,0,34.37,Veteran,72.1,No
4,2023-08-04,8,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.65,105.67,55.1,18,3,3,0,26.42,New,45.7,No
63,2018-09-06,106,Female,0,Yes,No,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,59.39,3743.06,122.5,19,0,0,0,59.41,Veteran,92.2,No
3,2023-09-30,3,Male,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.09,80.69,68.4,10,3,7,1,26.9,New,39.2,Yes
10,2023-02-14,35,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.36,321.17,84.2,19,1,4,1,32.12,New,58.7,No
59,2019-01-09,146,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,89.41,5280.1,78.6,14,3,4,1,89.49,Veteran,61.0,No
7,2023-05-31,145,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.2,315.22,58.8,12,2,1,0,45.03,New,46.8,No
21,2022-03-03,225,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,72.23,1522.62,59.4,17,2,3,0,72.51,Regular,52.2,No
24,2021-12-08,218,Male,1,Yes,Yes,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.03,553.92,50.6,8,2,3,0,23.08,Regular,40.6,No
9,2023-03-24,178,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,75.11,669.15,47.2,12,1,1,0,74.35,New,47.4,No
47,2020-01-16,294,Male,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.03,1082.89,85.1,19,3,2,1,23.04,Loyal,57.0,No
59,2019-01-04,9,Male,1,Yes,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,79.95,4716.71,45.6,13,1,1,1,79.94,Veteran,57.3,No
61,2018-11-06,143,Male,0,No,No,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.36,5156.0,122.0,21,2,3,0,84.52,Veteran,81.0,No
15,2022-09-07,22,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,314.73,55.4,21,2,2,0,20.98,Regular,45.1,No
31,2021-05-03,109,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.0,620.15,48.2,18,1,2,1,20.0,Loyal,61.6,No
9,2023-03-11,96,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.96,277.29,109.4,19,2,2,2,30.81,New,66.9,No
9,2023-03-05,322,Male,0,No,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.43,647.46,69.9,12,1,0,0,71.94,New,53.0,No
6,2023-06-04,246,Male,0,Yes,No,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),63.61,383.22,93.1,23,2,2,1,63.87,New,60.9,No
67,2018-06-01,87,Male,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),89.28,5988.88,75.2,25,4,5,0,89.39,Veteran,69.0,No
63,2018-09-12,234,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.54,6026.51,111.2,14,5,6,1,95.66,Veteran,57.4,No
53,2019-07-22,303,Female,0,No,No,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,64.36,3415.75,43.3,10,0,2,0,64.45,Veteran,62.6,No
30,2021-06-17,68,Female,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,91.76,2759.61,118.2,22,2,3,2,91.99,Loyal,64.3,No
28,2021-08-26,206,Male,0,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),54.81,1536.86,32.7,12,1,2,0,54.89,Loyal,56.8,No
31,2021-05-12,178,Female,0,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,101.83,3153.06,72.3,19,3,4,0,101.71,Loyal,60.4,No
32,2021-04-06,333,Female,0,Yes,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.29,1609.23,81.5,21,1,3,2,50.29,Loyal,60.1,No
23,2022-01-18,133,Male,0,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.01,1586.02,76.9,14,1,1,0,68.96,Regular,64.6,No
5,2023-07-12,28,Female,0,Yes,No,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,97.34,482.82,61.6,8,3,4,0,96.56,New,42.0,Yes
4,2023-08-23,7,Female,0,No,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.98,306.45,72.3,16,2,2,1,76.61,New,44.2,Yes
68,2018-04-10,117,Male,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,107.79,7342.65,68.3,13,3,3,0,107.98,Veteran,66.3,No
27,2021-09-29,122,Male,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.98,836.32,91.7,19,3,2,1,30.97,Loyal,57.3,No
68,2018-04-06,314,Female,0,No,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.64,5282.22,58.9,17,2,3,0,77.68,Veteran,63.3,No
6,2023-06-21,327,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),34.55,210.21,58.9,19,2,1,2,35.04,New,48.1,No
33,2021-03-17,95,Male,0,No,No,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,77.5,2556.33,34.6,15,1,2,0,77.46,Loyal,42.0,No
